"review_id","source_line","sample_stratum","model_bucket","reranker_score","zh","en","deepseek_label","deepseek_confidence","deepseek_reason","codex_review","codex_notes"
"DQ-0341","9380392","clean_lower_boundary","clean_candidate","0.0012113064294680953","eo.wikipedia.org上的用途 Orakola osto","Usage on zh.wikipedia.org","mismatch","0.99","中文提及eo.wikipedia.org上的用途，英文提及zh.wikipedia.org上的用途，主题不同","",""
"DQ-0342","9288718","reject_stratified","reject_candidate","1.61875814228551E-05","正是三藏的心窝窝中,深藏着、压抑着同样的幻想,老猪的话,只不过是跟自己引起了共鸣、跟老猪在心里面互相追捧。","The `Resolution', as it was called, which was widely published in the newspapers of the day was in fact a declaration of war, and was so accepted by the master class.","mismatch","0.99","中文描述三藏和猪八戒的内心共鸣，英文描述决议和宣战，内容无关","",""
"DQ-0343","13221941","reject_stratified","reject_candidate","1.61875814228551E-05","半年以后我将一个人孤零零地生活,这跟现在的场景相差太大了,我简直无法想象。","I was on fire, I was about to yell at him but the girl, who is most likely a year younger than me, spoke up.","mismatch","0.99","中文表达未来孤独生活与现状对比，英文描述愤怒和女孩说话，内容无关","",""
"DQ-0344","13192225","gray_upper_boundary","gray","0.0011879054363816977","KaelynDiva的工作时间","Working hours of AnyelineThong","mismatch","0.99","中文提及KaelynDiva的工作时间，英文提及AnyelineThong的工作时间，人物不同","",""
"DQ-0345","4299765","reject_stratified","reject_candidate","1.61875814228551E-05","完事之后我还躺在床上,她却起来穿衣服。","When I ride it, I have the soundtrack of Endless summer in my mind.","mismatch","0.99","中文描述事后躺床和穿衣，英文描述骑车和音乐，内容无关","",""
"DQ-0346","2354666","reject_stratified","reject_candidate","1.61875814228551E-05","你对九阳公司选择经销商的条件如何评价?","How do you offer more engagement without the sales pitch?","mismatch","0.99","中文询问对九阳公司选择经销商条件的评价，英文询问如何提供更多参与感，内容无关","",""
"DQ-0347","4473665","gray_lower_boundary","gray","1.64424945978681E-05","这和过年时当时的情景一模一样啊。","The crew stood around a man lying prone at the base of the mid-mast.","mismatch","0.99","中文描述与过年情景相同，英文描述船员围绕躺卧的人，内容无关","",""
"DQ-0348","2592651","gray_lower_boundary","gray","1.64424945978681E-05","造成病人不舒适的外因有哪些?","What are the differences between COM architecture and.NET architecture?","mismatch","0.99","中文询问造成病人不舒适的外因，英文询问COM和.NET架构差异，内容无关","",""
"DQ-0349","12746658","reject_stratified","reject_candidate","1.61875814228551E-05","于是父亲提出离婚,把房和车留给了母亲。","The road to Chicago completes the system, and the Baltimoreans The House of Refuge--Baltimore.","mismatch","0.99","中文描述父亲离婚留房车给母亲，英文描述芝加哥道路和巴尔的摩避难所，内容无关","",""
"DQ-0350","10612332","reject_stratified","reject_candidate","1.6314539607265E-05","老公,都是我的错,这几个星期我光记得工作而把忘","I was only twelve; and I dreamed of cannibals for weeks.""","mismatch","0.99","中文表达妻子道歉和忘记工作，英文描述十二岁梦见食人族，内容无关","",""
"DQ-0351","1652613","gray_lower_boundary","gray","1.64424945978681E-05","回到饭店,我还算好,他们几个就很狼狈了。","John, I'm sorry if this reads a bit like a police report","mismatch","1.0","中文描述回到饭店后的状态，英文是道歉和警察报告，语义无关","",""
"DQ-0352","3062310","reject_stratified","reject_candidate","1.60616109496914E-05","怎样制作刀具","How To Decrease Your Debt","mismatch","1.0","中文关于制作刀具，英文关于减少债务，主题完全不同","",""
"DQ-0353","11283912","reject_stratified","reject_candidate","1.61875814228551E-05","转身回到船舱,整整 一夜她都没有回来,在凌晨的时候,依稀在梦里见过她。","The cold is a bit much but when I switch back to warm water I can feel myself sweating, in the shower, at five in the morning.","mismatch","1.0","中文描述船舱和梦境，英文描述冷水和淋浴，语义无关","",""
"DQ-0354","7106862","reject_stratified","reject_candidate","1.61875814228551E-05","我开口道,这次其实我也不知道我为什么要道歉。","An Italian nun is a singing sensation, and I don't care.","mismatch","1.0","中文关于道歉，英文关于意大利修女唱歌，语义无关","",""
"DQ-0355","9240900","gray_lower_boundary","gray","1.64424945978681E-05","如何注册成为会员","How to Control UISearchBar Background Color","mismatch","1.0","中文关于注册会员，英文关于控制搜索栏背景色，主题不同","",""
"DQ-0356","3929897","gray_lower_boundary","gray","1.64424945978681E-05","·赢话费的游戏大厅都有哪些","What Are The Debts Of Countries","mismatch","1.0","中文关于游戏大厅，英文关于国家债务，语义无关","",""
"DQ-0357","4151545","reject_stratified","reject_candidate","1.61875814228551E-05","数百人一起站起来盯着自己看,那感觉那场面,真的非常具有威慑力。","And I ended up wearing a bachelorette sash and my visor and sunglasses, and yeah, it was ridiculous.","mismatch","1.0","中文描述众人注视的威慑感，英文描述穿着和滑稽场景，语义无关","",""
"DQ-0358","9243389","clean_lower_boundary","clean_candidate","0.001216041506268084","真的这么急吗?","Was it really God’s voice?","mismatch","1.0","中文问是否真的急，英文问是否上帝的声音，语义不同","",""
"DQ-0359","13615292","clean_lower_boundary","clean_candidate","0.0012113064294680953","儿童减肥危害 96.","Lack of Direction 96.","mismatch","1.0","中文关于儿童减肥危害，英文关于缺乏方向，主题无关","",""
"DQ-0360","7307234","clean_lower_boundary","clean_candidate","0.001216041506268084","几次去阿鲁巴都是待在棕榈沙滩的高处。","We do hope to serve you again on one of your visits to Aruba.","mismatch","1.0","中文描述在阿鲁巴的住宿位置，英文表达希望再次服务，语义不同","",""
"DQ-0361","247030","reject_stratified","reject_candidate","1.6314539607265E-05","而当我离开公司后,我希望我能以公司为荣。","I used to ride my bike a lot and when I met my wife, I met her through bike riding.","mismatch","1.0","中文表达离开公司后以公司为荣，英文讲骑自行车认识妻子，语义完全不同。","",""
"DQ-0362","8702686","reject_stratified","reject_candidate","1.61875814228551E-05","二十、 她可能觉得自己确实有点过了,就把车靠在路边停了下来。","Down the side of the rock there are broad ledges, and it is on one of these that the market-place is built.","mismatch","1.0","中文描述停车，英文描述岩石上的市场，内容无关。","",""
"DQ-0363","3698838","reject_stratified","reject_candidate","1.60616109496914E-05","在饭店门口,有刘唯山的弟子负责","It had to be put at the end of the book...","mismatch","1.0","中文讲饭店门口有弟子负责，英文讲书末放置，语义无关。","",""
"DQ-0364","8750687","gray_lower_boundary","gray","1.64424945978681E-05","倒扁总部29日晚公布的最新行程如下:","Some of the terms of the agreement are as follows:","partial","0.6","中文提到行程公布，英文提到协议条款，但都有'如下'，核心信息不同。","",""
"DQ-0365","6575537","reject_stratified","reject_candidate","1.61875814228551E-05","收藏到了《笑傲江湖的文件夹》","Basically the line colour of the pointerGuide.","mismatch","1.0","中文收藏文件夹，英文指针颜色，无关。","",""
"DQ-0366","13913252","reject_stratified","reject_candidate","1.61875814228551E-05","在夜幕降临以前,要回家是太远了,但是到城里去也不近。","But she laughed, and said it was not a ruby at all, but only a red stone.","mismatch","1.0","中文讲回家和进城距离，英文讲红宝石，无关。","",""
"DQ-0367","1584095","reject_stratified","reject_candidate","1.60616109496914E-05","·最新版捕鱼机","Instagram Categories of the day","mismatch","1.0","中文捕鱼机，英文Instagram分类，无关。","",""
"DQ-0368","14123901","reject_stratified","reject_candidate","1.60616109496914E-05","姚婧回房就悃了,小孩子的身体,总是睡得多些。","When a new poll is put up, the old one is replaced.","mismatch","1.0","中文讲孩子睡觉，英文讲民意调查，无关。","",""
"DQ-0369","8652342","gray_lower_boundary","gray","1.64424945978681E-05","并且反锁上了房门。","""And the baby?""","mismatch","1.0","中文反锁房门，英文问婴儿，无关。","",""
"DQ-0370","9673668","gray_lower_boundary","gray","1.64424945978681E-05","作为外国人我就去了第六回大邱达西区的多文化庆典","It’s 9min walk to the entrance of Daegu Arboretum.","partial","0.5","中文提到参加大邱庆典，英文提到大邱植物园步行距离，地点相关但事件不同。","",""
"DQ-0371","1695136","gray_lower_boundary","gray","1.64424945978681E-05","如何 让男人彻底爱上你","Related wikiHows How to Get Prescribed Xanax","mismatch","1.0","中文主题为恋爱技巧，英文主题为获取处方药，完全无关","",""
"DQ-0372","774825","gray_lower_boundary","gray","1.64424945978681E-05","从衣领里伸进去,那一双硕大的乳房沉甸甸的,攥在手里轻轻地揉着。","All maintained a solemn silence, listening to the words of the President, who held a mallet in his hand.","mismatch","1.0","中文描述性爱场景，英文描述会议场景，语义完全不同","",""
"DQ-0373","5085708","gray_lower_boundary","gray","1.64424945978681E-05","990990开奖中心藏宝阁神算了","← Back to Asian Center for Journalism","mismatch","1.0","中文涉及彩票开奖，英文为新闻中心链接，无关","",""
"DQ-0374","7911629","reject_stratified","reject_candidate","1.61875814228551E-05","中国卖刀最好的地方在哪里 . . .","What Is The Best Finance Company To Work For","mismatch","1.0","中文询问卖刀地点，英文询问金融公司，无关","",""
"DQ-0375","4847579","gray_lower_boundary","gray","1.64424945978681E-05","于是,那伙人就去秃子金家查。","Today, I went to the beach with my children.","mismatch","1.0","中文叙述查访事件，英文叙述海滩活动，无关","",""
"DQ-0376","5573940","reject_stratified","reject_candidate","1.61875814228551E-05","你终于肯将就的时候,却连可以将就的对象都没有了。","But you can't, because your dental plan doesn't cover that.","mismatch","1.0","中文表达妥协时机，英文提及牙科保险，无关","",""
"DQ-0377","13770117","gray_lower_boundary","gray","1.64424945978681E-05","捕鱼达人在线版","Click on one of the retailers below","mismatch","1.0","中文为游戏名称，英文为零售商链接，无关","",""
"DQ-0378","13593080","reject_stratified","reject_candidate","1.6314539607265E-05","死者灵魂相信并依托佛教极乐","and labor served the interests of the state.","mismatch","1.0","中文涉及宗教灵魂，英文涉及劳工利益，无关","",""
"DQ-0379","1339657","reject_stratified","reject_candidate","1.61875814228551E-05","尽管那是一件让女人兴奋无比的事情。","I figured it was probably a neighborhood kid.","mismatch","1.0","中文描述女性兴奋之事，英文提及邻里孩子，无关","",""
"DQ-0380","393","reject_stratified","reject_candidate","1.61875814228551E-05","如何 从Soundcloud上下载歌曲","How to Eat a Pomegranate","mismatch","1.0","中文为下载歌曲教程，英文为吃石榴教程，无关","",""
"DQ-0381","5048167","clean_lower_boundary","clean_candidate","0.001216041506268084","Hedley挂牌上市房地产—CENTURY 21 Canada CENTURY 21 Judy Klassen 寻找物业","Homes for sale in Pigeon Lake, Real Estate Listings - CENTURY 21 Canada CENTURY 21","mismatch","0.95","中文提到Hedley挂牌上市，英文提到Pigeon Lake房源，地点和内容不同","",""
"DQ-0382","11210023","reject_stratified","reject_candidate","1.60616109496914E-05","下一篇:捕鱼达人辅助吧","Secured Loans For People In Debt Management","mismatch","0.99","中文关于游戏辅助，英文关于债务管理贷款，完全无关","",""
"DQ-0383","8765765","reject_stratified","reject_candidate","1.6314539607265E-05","陈平在陈俪娜的乳头上画着圈儿,就看到女儿望向一边,顺着她的目光,那个令人惊奇的画面让他感到了心灵的震撼。","A favorite one was at Koamano, on the mainland, and another was at Maiaukiu, the small islet just abreast of the valley of Waipio.","mismatch","0.99","中文描述人物互动，英文描述地点，内容无关","",""
"DQ-0384","9182554","reject_stratified","reject_candidate","1.61875814228551E-05","歌剧院讲解的入口在地下一层,售票处也兼任存包处。","We then headed on to the European Parliament, which serves as the headquarters of the European Union.","mismatch","0.99","中文关于歌剧院入口，英文关于欧洲议会，主题不同","",""
"DQ-0385","2609860","reject_stratified","reject_candidate","1.6314539607265E-05","今天,跟往常一样,她一个人坐在小屋前的院子里。","Jackson was sitting on the bottom step of the bus.","mismatch","0.99","中文描述她坐在院子里，英文描述Jackson坐在公交车上，人物和场景不同","",""
"DQ-0386","7883970","gray_lower_boundary","gray","1.64424945978681E-05","而我则送了一套香水给她。","And I want him to fuck me.""","mismatch","0.99","中文送香水，英文表达性需求，内容无关","",""
"DQ-0387","5168549","reject_stratified","reject_candidate","1.6314539607265E-05","将军知道女儿已体味出自己的心情。","He was in the Air Force when he was baptized at age 21.","mismatch","0.99","中文关于将军女儿的心情，英文关于空军洗礼，内容无关","",""
"DQ-0388","5424097","reject_stratified","reject_candidate","1.61875814228551E-05","那个关键在哪里?","This is the Lord’s declaration.","mismatch","0.99","中文问关键在哪里，英文是宗教宣言，内容无关","",""
"DQ-0389","1747504","reject_stratified","reject_candidate","1.61875814228551E-05","飞机开始在跑道上加速滑行了。","I roughed them up on the regular, I guess.","mismatch","0.99","中文描述飞机滑行，英文描述打人，内容无关","",""
"DQ-0390","3257422","clean_lower_boundary","clean_candidate","0.001216041506268084","Sophiaacat重要详情","Important details of JessyBrun","mismatch","0.99","中文关于Sophiaacat，英文关于JessyBrun，名称不同","",""
"DQ-0391","3375603","gray_lower_boundary","gray","1.64424945978681E-05","如何 仔细清洁车辆","How to Print Double Sided","mismatch","1.0","中文讲清洁车辆，英文讲双面打印，语义完全不同","",""
"DQ-0392","1617855","gray_lower_boundary","gray","1.64424945978681E-05","说着便伸出右手来,轻轻的按在侯龙涛的脸上,向外一推。","I took one of the mangled flash cards from a bergen pocket, dropped it in the lake and checked that it sank.","mismatch","1.0","中文描述动作，英文描述丢弃卡片，内容无关","",""
"DQ-0393","3377767","clean_lower_boundary","clean_candidate","0.0012065897462889552","这其中的差异,就在于有没有自己亲自经历参禅的过程,是不是自己亲自走过来的。","But it is a rhetorical battle, and as such there is a sort of rhetorical reconstruction possible.","mismatch","1.0","中文谈参禅体验，英文谈修辞重构，主题不同","",""
"DQ-0394","12581710","gray_upper_boundary","gray","0.0011972112115472555","电子邮件: urlaub@appartements-schmalzerhof.at","Email : info@art-sporthotel.at","mismatch","1.0","邮箱地址不同，信息不一致","",""
"DQ-0395","7345900","clean_lower_boundary","clean_candidate","0.001216041506268084","“我要我的好老婆给我乳交 。 ”","I want to fuck you all night long.""","partial","0.8","中文要求乳交，英文要求整夜做爱，核心有重叠但具体行为不同","",""
"DQ-0396","5076912","gray_lower_boundary","gray","1.64424945978681E-05","图2:浏览文件夹窗口","Bypass censorship and browse the web anonymously","mismatch","1.0","中文指浏览文件夹窗口，英文指绕过审查匿名上网，语义无关","",""
"DQ-0397","6729607","reject_stratified","reject_candidate","1.61875814228551E-05","而那罩杯之下的两只乳,自己的大手都很难完全握住。","The storerooms had been bust and the two other barracks were empty.","mismatch","1.0","中文描述胸部大小，英文描述仓库和营房，内容无关","",""
"DQ-0398","11303034","gray_upper_boundary","gray","0.001192549243569374","刚走出仓库没多远,侯龙涛就再也支撑不住了,腿上的力气迅速的消失了。","As the engine came out of the tunnel, his back was towards her, and she cut him down.","mismatch","1.0","中文描述人走出仓库体力不支，英文描述引擎出隧道被砍，事件不同","",""
"DQ-0399","8802156","gray_lower_boundary","gray","1.64424945978681E-05","【尼泊尔狗腿 】 哪里可以买到砍刀","Can I Get A Small Business Loan Without A Job","mismatch","1.0","中文问买砍刀，英文问无工作贷款，主题无关","",""
"DQ-0400","13468880","gray_upper_boundary","gray","0.0011832797899842262","中国相关条目索引","Index of Panama-related articles","mismatch","1.0","中文为中国条目索引，英文为巴拿马相关文章索引，国家不同","",""
