case_id,checkpoint,gold_rank,kind,margin,mode,tokens,top1,top3
66,anchor_tree_massive_ep3,4,SVOA4,-6.145238876342773e-05,tree,review type webiste above,0,0
67,anchor_tree_massive_ep3,2,SVO3,-3.2782554626464844e-05,tree,i hate word,0,1
68,anchor_tree_massive_ep3,6,SVO3,-0.00045877695083618164,tree,isms covers matters,0,0
69,anchor_tree_massive_ep3,1,SVO3,0.00011372566223144531,tree,you find streets,1,1
70,anchor_tree_massive_ep3,6,SVOA4,-5.555152893066406e-05,tree,i suffered deaths already,0,0
71,anchor_tree_massive_ep3,6,SVOA4,-0.00024437904357910156,tree,browser resize cells also,0,0
72,anchor_tree_massive_ep3,1,SVO3,3.147125244140625e-05,tree,you saw it,1,1
73,anchor_tree_massive_ep3,1,SVO3,0.0002683401107788086,tree,you see destination,1,1
74,anchor_tree_massive_ep3,3,SVO3,-0.00015097856521606445,tree,i tell you,0,1
75,anchor_tree_massive_ep3,1,SVO3,1.7464160919189453e-05,tree,widodo welcomed visit,1,1
76,anchor_tree_massive_ep3,2,SVO3,-3.159046173095703e-06,tree,you assign style,0,1
77,anchor_tree_massive_ep3,1,SVO3,0.00013810396194458008,tree,you ask me,1,1
78,anchor_tree_massive_ep3,6,SVO3,-0.0003992319107055664,tree,palmtran includes keyboard,0,0
79,anchor_tree_massive_ep3,1,SVO3,7.62939453125e-06,tree,ye take satisfaction,1,1
0,anchor_tree_massive_ep3,2,SVO3,-0.008087337017059326,l0_path,we offer variety,0,1
1,anchor_tree_massive_ep3,1,SVO3,0.014350414276123047,l0_path,you have pool,1,1
2,anchor_tree_massive_ep3,6,SVO3,-0.03203430771827698,l0_path,federation thought condition,0,0
3,anchor_tree_massive_ep3,2,SVO3,-0.001276552677154541,l0_path,sapphire called one,0,1
4,anchor_tree_massive_ep3,4,SVO3,-0.013832718133926392,l0_path,administrations revoke certificates,0,0
5,anchor_tree_massive_ep3,2,SVO3,-0.009137928485870361,l0_path,google done job,0,1
6,anchor_tree_massive_ep3,6,SVO3,-0.06583216786384583,l0_path,residents dos remédios,0,0
7,anchor_tree_massive_ep3,2,SVO3,-0.0066738128662109375,l0_path,he asked questions,0,1
8,anchor_tree_massive_ep3,1,SVOA4,0.014007747173309326,l0_path,you capture that how,1,1
9,anchor_tree_massive_ep3,2,SVOA4,-0.002195209264755249,l0_path,we transformed businesses repeatedly,0,1
10,anchor_tree_massive_ep3,4,SVO3,-0.010424435138702393,l0_path,lutron dimming installation,0,0
11,anchor_tree_massive_ep3,1,SVO3,0.003215610980987549,l0_path,they provide life,1,1
12,anchor_tree_massive_ep3,2,SVOA4,-0.007067859172821045,l0_path,hotel provides rentals also,0,1
13,anchor_tree_massive_ep3,2,SVO3,-0.0006744265556335449,l0_path,he loves it,0,1
14,anchor_tree_massive_ep3,5,SVOA4,-0.01000833511352539,l0_path,ye pollute land so,0,0
15,anchor_tree_massive_ep3,1,SVO3,0.0003387928009033203,l0_path,she heard sound,1,1
16,anchor_tree_massive_ep3,3,SVO3,-0.008827567100524902,l0_path,software used quicktime,0,1
17,anchor_tree_massive_ep3,1,SVO3,0.00707477331161499,l0_path,hotel combines business,1,1
18,anchor_tree_massive_ep3,2,SVO3,-0.0005420446395874023,l0_path,they spread garment,0,1
19,anchor_tree_massive_ep3,6,SVO3,-0.0560479462146759,l0_path,museum offers introduction,0,0
20,anchor_tree_massive_ep3,1,SVO3,0.00014531612396240234,l0_path,you find gruta,1,1
21,anchor_tree_massive_ep3,1,SVO3,0.0027084946632385254,l0_path,they put gods,1,1
22,anchor_tree_massive_ep3,6,SVOA4,-0.018378615379333496,l0_path,parties enjoy pavilion also,0,0
23,anchor_tree_massive_ep3,2,SVOA4,-0.008286714553833008,l0_path,i catch him sometimes,0,1
24,anchor_tree_massive_ep3,9,SVOA4,-0.02071624994277954,l0_path,industry implement standards actively,0,0
25,anchor_tree_massive_ep3,1,SVO3,0.004633009433746338,l0_path,you spit them,1,1
26,anchor_tree_massive_ep3,3,SVO3,-0.013118594884872437,l0_path,enterprises install edition,0,1
27,anchor_tree_massive_ep3,1,SVOA4,0.008964359760284424,l0_path,you read more here,1,1
28,anchor_tree_massive_ep3,21,SVOA4,-0.045194387435913086,l0_path,eurotree reserves right explicitly,0,0
29,anchor_tree_massive_ep3,3,SVO3,-0.02009403705596924,l0_path,collins picked box,0,1
30,anchor_tree_massive_ep3,12,SVOA4,-0.05791282653808594,l0_path,knowledge carry you here,0,0
31,anchor_tree_massive_ep3,1,SVO3,0.013222217559814453,l0_path,project supports systems,1,1
32,anchor_tree_massive_ep3,5,SVO3,-0.005841493606567383,l0_path,dancers fused features,0,0
33,anchor_tree_massive_ep3,2,SVO3,-0.0002957582473754883,l0_path,you turn entry,0,1
34,anchor_tree_massive_ep3,1,SVO3,0.0007750988006591797,l0_path,we offer price,1,1
35,anchor_tree_massive_ep3,18,SVOA4,-0.034881651401519775,l0_path,attendees have text next,0,0
36,anchor_tree_massive_ep3,2,SVO3,-0.002217501401901245,l0_path,gate reveals pathway,0,1
37,anchor_tree_massive_ep3,2,SVO3,-0.0010256767272949219,l0_path,vouchers permit people,0,1
38,anchor_tree_massive_ep3,1,SVO3,0.0074953436851501465,l0_path,nordson provides equipment,1,1
39,anchor_tree_massive_ep3,6,SVO3,-0.032511740922927856,l0_path,china improve coordination,0,0
40,anchor_tree_massive_ep3,2,SVO3,-0.0055696964263916016,l0_path,she slowed acceleration,0,1
41,anchor_tree_massive_ep3,4,SVO3,-0.01446688175201416,l0_path,hotels found stars,0,0
42,anchor_tree_massive_ep3,2,SVOA4,-0.0011503100395202637,l0_path,sathorn offers facilities also,0,1
43,anchor_tree_massive_ep3,2,SVO3,-0.007764190435409546,l0_path,use terminates permission,0,1
44,anchor_tree_massive_ep3,20,SVOA4,-0.05693000555038452,l0_path,cook made plaque ago,0,0
45,anchor_tree_massive_ep3,2,SVO3,-0.015756994485855103,l0_path,map shows bay,0,1
46,anchor_tree_massive_ep3,2,SVO3,-0.0033987760543823242,l0_path,group pursues research,0,1
47,anchor_tree_massive_ep3,1,SVOA4,0.009821414947509766,l0_path,you send inquiries also,1,1
48,anchor_tree_massive_ep3,3,SVO3,-0.009814023971557617,l0_path,ferries offers fares,0,1
49,anchor_tree_massive_ep3,1,SVO3,0.0030871033668518066,l0_path,coromant developed solutions,1,1
50,anchor_tree_massive_ep3,3,SVO3,-0.011407256126403809,l0_path,offers has addition,0,1
51,anchor_tree_massive_ep3,2,SVOA4,-0.0005528926849365234,l0_path,it gives output then,0,1
52,anchor_tree_massive_ep3,1,SVO3,0.00463181734085083,l0_path,we offer seaways,1,1
53,anchor_tree_massive_ep3,4,SVOA4,-0.014309138059616089,l0_path,category describes invention best,0,0
54,anchor_tree_massive_ep3,1,SVO3,0.0028566718101501465,l0_path,we offer hotels,1,1
55,anchor_tree_massive_ep3,1,SVOA4,0.0057411789894104,l0_path,network allows access only,1,1
56,anchor_tree_massive_ep3,14,SVOA4,-0.025535881519317627,l0_path,company abrogate account instantly,0,0
57,anchor_tree_massive_ep3,2,SVO3,-0.0007358789443969727,l0_path,working watch video,0,1
58,anchor_tree_massive_ep3,1,SVO3,0.012411713600158691,l0_path,you hit button,1,1
59,anchor_tree_massive_ep3,1,SVOA4,0.008408963680267334,l0_path,you have models so,1,1
60,anchor_tree_massive_ep3,1,SVO3,0.009532928466796875,l0_path,you read more,1,1
61,anchor_tree_massive_ep3,2,SVO3,-0.003670811653137207,l0_path,room features tv,0,1
62,anchor_tree_massive_ep3,1,SVOA4,0.010912090539932251,l0_path,revolution driving demand also,1,1
63,anchor_tree_massive_ep3,3,SVOA4,-0.004386544227600098,l0_path,you ask me long,0,1
64,anchor_tree_massive_ep3,5,SVO3,-0.03193804621696472,l0_path,rotor contains parts,0,0
65,anchor_tree_massive_ep3,2,SVO3,-0.0035001039505004883,l0_path,apartment has bathroom,0,1
66,anchor_tree_massive_ep3,9,SVOA4,-0.019474148750305176,l0_path,review type webiste above,0,0
67,anchor_tree_massive_ep3,1,SVO3,0.014329612255096436,l0_path,i hate word,1,1
68,anchor_tree_massive_ep3,2,SVO3,-0.0007025301456451416,l0_path,isms covers matters,0,1
69,anchor_tree_massive_ep3,2,SVO3,-0.011153638362884521,l0_path,you find streets,0,1
70,anchor_tree_massive_ep3,2,SVOA4,-0.0009019970893859863,l0_path,i suffered deaths already,0,1
71,anchor_tree_massive_ep3,7,SVOA4,-0.043671607971191406,l0_path,browser resize cells also,0,0
72,anchor_tree_massive_ep3,1,SVO3,0.017545640468597412,l0_path,you saw it,1,1
73,anchor_tree_massive_ep3,2,SVO3,-0.0008252859115600586,l0_path,you see destination,0,1
74,anchor_tree_massive_ep3,3,SVO3,-0.015252947807312012,l0_path,i tell you,0,1
75,anchor_tree_massive_ep3,3,SVO3,-0.028497040271759033,l0_path,widodo welcomed visit,0,1
76,anchor_tree_massive_ep3,1,SVO3,0.0007207393646240234,l0_path,you assign style,1,1
77,anchor_tree_massive_ep3,1,SVO3,0.0067435503005981445,l0_path,you ask me,1,1
78,anchor_tree_massive_ep3,4,SVO3,-0.04254961013793945,l0_path,palmtran includes keyboard,0,0
79,anchor_tree_massive_ep3,3,SVO3,-0.01935526728630066,l0_path,ye take satisfaction,0,1
